movieId,genres,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
461,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
464,Action|Adventure|Crime|Thriller,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
466,Action|Comedy|War,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
467,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
468,Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
469,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
470,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
471,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
472,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
473,Comedy|War,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
474,Action|Thriller,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
475,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
476,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
477,Drama|Musical,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
478,Comedy|Crime|Drama,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
479,Action|Crime|Thriller,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
480,Action|Adventure|Sci-Fi|Thriller,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
481,Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
482,Crime|Drama|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
484,Adventure|Children,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
485,Action|Adventure|Comedy|Fantasy,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
486,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
487,Comedy|Western,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
488,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
489,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
490,Thriller,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
491,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
492,Comedy|Mystery,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
493,Action|Crime|Drama,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
494,Action|Adventure|Thriller,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
495,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
496,Comedy|Drama|Romance|Thriller,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
497,Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
499,Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
500,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
501,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
502,Action|Children|Romance,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
504,Action|Drama|Sci-Fi,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
505,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
506,Drama|Fantasy|Romance,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
507,Crime|Drama|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
508,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
509,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
510,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
511,Action|Drama,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
512,Horror|Sci-Fi,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
513,Comedy|Mystery|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
514,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
516,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
517,Action|Drama|Mystery,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
518,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
519,Action|Crime|Drama|Sci-Fi|Thriller,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
520,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521,Crime|Thriller,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
522,Action|Drama,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
523,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
524,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
526,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
527,Drama|War,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
528,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
529,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
531,Children|Drama,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
532,Comedy|Crime|Horror,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
533,Action|Adventure|Fantasy|Mystery,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
534,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
535,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
536,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
537,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
538,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
539,Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
540,Thriller,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
541,Action|Sci-Fi|Thriller,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
542,Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
543,Comedy|Romance|Thriller,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
544,Action|Crime,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
546,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
547,Action|Adventure|Thriller,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
548,Action|Mystery|Thriller,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
549,Drama|Musical,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
550,Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
551,Animation|Children|Fantasy|Musical,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
552,Action|Adventure|Comedy|Romance,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
553,Action|Drama|Western,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
555,Crime|Thriller,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
556,Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
558,Action|Adventure|Animation|Children|Fantasy,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
562,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
563,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
564,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
567,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
568,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
569,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
573,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
574,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
575,Children|Comedy,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
577,Adventure|Children|Drama,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
579,Crime|Thriller,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
580,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
581,Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
583,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
585,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
586,Children|Comedy,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
587,Comedy|Drama|Fantasy|Romance|Thriller,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
588,Adventure|Animation|Children|Comedy|Musical,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
589,Action|Sci-Fi,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
590,Adventure|Drama|Western,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
592,Action|Crime|Thriller,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
593,Crime|Horror|Thriller,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
594,Animation|Children|Drama|Fantasy|Musical,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
595,Animation|Children|Fantasy|Musical|Romance|IMAX,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False
596,Animation|Children|Fantasy|Musical,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
597,Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
599,Adventure|Western,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
600,Action|Comedy|Crime,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
602,Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
605,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
606,Fantasy|Horror,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
608,Comedy|Crime|Drama|Thriller,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
609,Adventure|Children,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
610,Action|Adventure|Animation|Horror|Sci-Fi,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
611,Action|Horror|Sci-Fi,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
612,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
613,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
615,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
616,Animation|Children,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
617,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
618,Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
619,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
626,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
627,Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
628,Crime|Drama|Mystery|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
631,Adventure|Animation|Children|Fantasy|Musical|Romance,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
632,Drama|War,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
633,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
634,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
635,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
636,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
637,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
638,Romance,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
639,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
640,Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
645,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
647,Action|Crime|Drama|War,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
648,Action|Adventure|Mystery|Thriller,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
649,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
650,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
653,Action|Adventure|Fantasy,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
656,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
661,Adventure|Animation|Children|Fantasy|Musical,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
662,Thriller,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
663,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
665,Comedy|Drama|War,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
667,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
668,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
670,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
671,Comedy|Sci-Fi,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
673,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
674,Adventure|Comedy|Sci-Fi,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
678,Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
679,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
680,Drama|Mystery|Romance|Sci-Fi|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False
685,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
688,Action|Adventure|Comedy|War,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
691,Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
692,Action|Sci-Fi|Thriller,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
694,Action|Crime|Drama,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
695,Mystery|Thriller,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
697,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
698,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
700,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
703,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
704,Action|Adventure,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
706,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
707,Crime|Drama|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
708,Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
709,Adventure|Animation|Children|Comedy|Musical,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
710,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
711,Adventure|Children,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
714,Drama|Mystery|Western,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
715,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
718,Comedy|Fantasy|Sci-Fi,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
719,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
720,Adventure|Animation|Comedy,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
722,Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
724,Drama|Fantasy|Horror|Thriller,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False
725,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
726,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
728,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
731,Crime|Thriller,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
733,Action|Adventure|Thriller,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
735,Horror,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
736,Action|Adventure|Romance|Thriller,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
737,Action|Sci-Fi,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
741,Animation|Sci-Fi,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
742,Horror|Thriller,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
743,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
745,Animation|Children|Comedy,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
747,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
748,Action|Sci-Fi|Thriller,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
750,Comedy|War,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
757,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
759,Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
760,Drama|War,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
761,Action|Adventure,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
762,Comedy|Crime,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
764,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
765,Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
766,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
773,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
775,Horror|Mystery,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
778,Comedy|Crime|Drama,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
779,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
780,Action|Adventure|Sci-Fi|Thriller,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
781,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
782,Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
783,Animation|Children|Drama|Musical|Romance,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
784,Comedy|Thriller,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
785,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
786,Action|Drama|Thriller,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
788,Comedy|Fantasy|Romance|Sci-Fi,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
790,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
791,Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
795,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
798,Action|Adventure|Drama|Thriller,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
799,Comedy|Horror|Thriller,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
800,Drama|Mystery|Western,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
801,Children|Comedy,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
802,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
803,Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
804,Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
805,Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
806,Crime|Drama,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
808,Adventure|Children,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
809,Action|Adventure,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
810,Children|Comedy|Fantasy,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
813,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
818,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
823,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
824,Drama|Mystery,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
828,Adventure|Children,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
829,Comedy|Fantasy|Musical,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
830,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
832,Crime|Thriller,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
833,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
835,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
836,Action|Adventure|Thriller,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
837,Children|Comedy|Fantasy,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
838,Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
839,Action|Thriller,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
840,Children|Comedy,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
841,Horror,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
842,Comedy|Horror,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
848,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
849,Action|Adventure|Sci-Fi|Thriller,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
851,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
852,Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
858,Crime|Drama,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
861,Action|Comedy|Crime|Thriller,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
866,Crime|Drama|Romance|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
867,Comedy|Crime,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
869,Crime|Drama|Musical|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
870,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
875,Action|Crime|Drama,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
876,Action|Comedy|Crime|Thriller,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
879,Horror|Thriller,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
880,Sci-Fi|Thriller,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
881,Children|Comedy,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
882,Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
885,Children|Drama|Fantasy,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
886,Action|Comedy|Crime,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
888,Adventure|Animation|Children|Musical,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
889,Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
891,Horror|Thriller,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
892,Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
893,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
896,Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
897,Adventure|Drama|Romance|War,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
898,Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
